,smoothness_flatfield,fitting_mode,sort_intensity,channel_index,use_weight,rep,entropy,fourier_L0_norm,autotune_cost,entropy2,autotune_cost2
155,0.31622776601683794,approximate,False,0,False,0,5.2286252389371874,0.05606872344356179,6.910686942244041,5.2286252389371874,6.910686942244041
156,0.31622776601683794,approximate,False,0,False,1,5.229342055410356,0.05428289919330008,6.857829031209358,5.229342055410356,6.857829031209358
157,0.31622776601683794,approximate,False,0,False,2,5.229594206002917,0.055360551758113184,6.890410758746312,5.229594206002917,6.890410758746312
158,0.31622776601683794,approximate,False,0,False,3,5.229611650907611,0.05483712051234682,6.874725266278015,5.229611650907611,6.874725266278015
159,0.31622776601683794,approximate,False,0,False,4,5.228991050816245,0.05379025802081409,6.842698791440668,5.228991050816245,6.842698791440668
160,0.7196856730011522,ladmap,False,0,True,0,2.3842967233822043,0.0,2.3842967233822043,4.00453963100826,4.00453963100826
161,0.7196856730011522,ladmap,False,0,True,1,2.4780940468167487,0.0,2.4780940468167487,4.004887328481506,4.004887328481506
162,0.7196856730011522,ladmap,False,0,True,2,2.433661720789461,0.0,2.433661720789461,4.00380335156261,4.00380335156261
163,0.7196856730011522,ladmap,False,0,True,3,2.2980922644361272,0.0,2.2980922644361272,4.005232847822987,4.005232847822987
164,0.7196856730011522,ladmap,False,0,True,4,2.453861754705122,0.0,2.453861754705122,4.004569652796912,4.004569652796912
165,0.7196856730011522,ladmap,False,0,False,0,5.101553659885516,0.013840137939528296,5.516757798071365,5.101553659885516,5.516757798071365
166,0.7196856730011522,ladmap,False,0,False,1,5.108520847261108,0.013532237206724551,5.5144879634628445,5.108520847261108,5.5144879634628445
167,0.7196856730011522,ladmap,False,0,False,2,5.110418630408062,0.013686187573126424,5.521004257601855,5.110418630408062,5.521004257601855
168,0.7196856730011522,ladmap,False,0,False,3,5.106540814900787,0.013578422316645114,5.51389348440014,5.106540814900787,5.51389348440014
169,0.7196856730011522,ladmap,False,0,False,4,5.100518665097503,0.013455262023523616,5.504176525803212,5.100518665097503,5.504176525803212
170,0.7196856730011522,approximate,False,0,True,0,2.431072433140429,0.0,2.431072433140429,4.004276598884285,4.004276598884285
171,0.7196856730011522,approximate,False,0,True,1,2.4778544694283293,0.0,2.4778544694283293,4.004703688935135,4.004703688935135
172,0.7196856730011522,approximate,False,0,True,2,2.462467874209225,1.5395036640187203e-05,2.462929725308431,4.004228662520473,4.004690513619678
173,0.7196856730011522,approximate,False,0,True,3,2.3882536729094284,4.618510992056161e-05,2.3896392262070454,4.005022266194706,4.006407819492322
174,0.7196856730011522,approximate,False,0,True,4,2.3642604068988153,0.0,2.3642604068988153,4.004598650012132,4.004598650012132
175,0.7196856730011522,approximate,False,0,False,0,5.232425002795876,0.02581747644559394,6.006949296163694,5.232425002795876,6.006949296163694
176,0.7196856730011522,approximate,False,0,False,1,5.23357019526844,0.025524970749430383,5.999319317751351,5.23357019526844,5.999319317751351
177,0.7196856730011522,approximate,False,0,False,2,5.233357684062862,0.026156167251678058,6.018042701613204,5.233357684062862,6.018042701613204
178,0.7196856730011522,approximate,False,0,False,3,5.233542948861051,0.02604840199519675,6.014995008716953,5.233542948861051,6.014995008716953
179,0.7196856730011522,approximate,False,0,False,4,5.233015265768405,0.02575589629903319,6.005692154739401,5.233015265768405,6.005692154739401
180,1.6378937069540647,ladmap,False,0,True,0,2.435174829989684,0.0,2.435174829989684,4.014814177251812,4.014814177251812
181,1.6378937069540647,ladmap,False,0,True,1,2.422845279616024,0.0,2.422845279616024,4.015862774630737,4.015862774630737
182,1.6378937069540647,ladmap,False,0,True,2,2.4030031551901945,0.0,2.4030031551901945,4.014737185984129,4.014737185984129
183,1.6378937069540647,ladmap,False,0,True,3,2.403106083908752,0.0,2.403106083908752,4.015489654680785,4.015489654680785
184,1.6378937069540647,ladmap,False,0,True,4,2.416439345375426,0.0,2.416439345375426,4.014958920294535,4.014958920294535
185,1.6378937069540647,ladmap,False,0,False,0,5.292965748831703,0.009822033376439436,5.587626750124886,5.292965748831703,5.587626750124886
186,1.6378937069540647,ladmap,False,0,False,1,5.293810252886225,0.009483342570355317,5.578310529996885,5.293810252886225,5.578310529996885
187,1.6378937069540647,ladmap,False,0,False,2,5.293891559555801,0.00963729293675719,5.583010347658517,5.293891559555801,5.583010347658517
188,1.6378937069540647,ladmap,False,0,False,3,5.296069457346511,0.008821355994827267,5.560710137191329,5.296069457346511,5.560710137191329
189,1.6378937069540647,ladmap,False,0,False,4,5.296363313285621,0.009175441837551573,5.571626568412168,5.296363313285621,5.571626568412168
190,1.6378937069540647,approximate,False,0,True,0,2.3965478169003624,0.0,2.3965478169003624,4.014996069797261,4.014996069797261
191,1.6378937069540647,approximate,False,0,True,1,2.429045624162488,0.0,2.429045624162488,4.015609249151733,4.015609249151733
192,1.6378937069540647,approximate,False,0,True,2,2.425762462126192,0.0,2.425762462126192,4.014857530465326,4.014857530465326
193,1.6378937069540647,approximate,False,0,True,3,2.3833284946266424,0.0,2.3833284946266424,4.015675815531624,4.015675815531624
194,1.6378937069540647,approximate,False,0,True,4,2.404902073830183,0.0,2.404902073830183,4.014892631334637,4.014892631334637
195,1.6378937069540647,approximate,False,0,False,0,5.199591659798971,0.017026910524047048,5.710398975520382,5.199591659798971,5.710398975520382
196,1.6378937069540647,approximate,False,0,False,1,5.1996335112222685,0.01713467578052836,5.713673784638119,5.1996335112222685,5.713673784638119
197,1.6378937069540647,approximate,False,0,False,2,5.19922617355798,0.017057700597327422,5.710957191477803,5.19922617355798,5.710957191477803
