,true_flatfield_id,intensity,ave_count,n_images,blob_dist_key,rep,image_index,fitting_mode,smoothness_flatfield,time,deviation
136,0,10,0,10,unbiased,4,9,approximate,1.7782794100389228,0.8067281246185303,0.008131751487221076
137,0,10,0,10,unbiased,4,9,approximate,4.641588833612779,0.8470845222473145,0.005252128981393088
138,0,10,0,10,unbiased,4,9,approximate,12.115276586285889,0.9675941467285156,0.010838138849149368
139,0,10,0,10,unbiased,4,9,approximate,31.622776601683796,1.0128812789916992,0.023234206832933937
140,0,10,0,30,biased,0,10,ladmap,0.09999999999999999,9.490734338760376,0.013078836484400422
141,0,10,0,30,biased,0,10,ladmap,0.2610157215682537,1.0519731044769287,0.008128740194139722
142,0,10,0,30,biased,0,10,ladmap,0.6812920690579614,1.0340583324432373,0.0034983793779017123
143,0,10,0,30,biased,0,10,ladmap,1.7782794100389228,0.8854632377624512,0.004493223080419482
144,0,10,0,30,biased,0,10,ladmap,4.641588833612779,1.0726850032806396,0.009851736359312566
145,0,10,0,30,biased,0,10,ladmap,12.115276586285889,1.055774211883545,0.021216138835788684
146,0,10,0,30,biased,0,10,ladmap,31.622776601683796,1.2971258163452148,0.046644087771865655
147,0,10,0,30,biased,0,10,approximate,0.09999999999999999,5.8375563621521,0.016606732461422136
148,0,10,0,30,biased,0,10,approximate,0.2610157215682537,0.9800097942352295,0.013755305257822929
149,0,10,0,30,biased,0,10,approximate,0.6812920690579614,0.9537653923034668,0.008987746039098377
150,0,10,0,30,biased,0,10,approximate,1.7782794100389228,0.8428747653961182,0.003970245317618814
151,0,10,0,30,biased,0,10,approximate,4.641588833612779,0.8874301910400391,0.004139667944723804
152,0,10,0,30,biased,0,10,approximate,12.115276586285889,1.0020887851715088,0.008685911722026178
153,0,10,0,30,biased,0,10,approximate,31.622776601683796,0.8699214458465576,0.019479021024635782
154,0,10,0,30,biased,1,11,ladmap,0.09999999999999999,1.775646686553955,0.012557175452659414
155,0,10,0,30,biased,1,11,ladmap,0.2610157215682537,0.8280003070831299,0.00767693779000158
156,0,10,0,30,biased,1,11,ladmap,0.6812920690579614,0.743105411529541,0.003587459398704177
157,0,10,0,30,biased,1,11,ladmap,1.7782794100389228,0.6724114418029785,0.004955840504392855
158,0,10,0,30,biased,1,11,ladmap,4.641588833612779,0.8107795715332031,0.009760000624804845
159,0,10,0,30,biased,1,11,ladmap,12.115276586285889,0.9952917098999023,0.021247816077094816
160,0,10,0,30,biased,1,11,ladmap,31.622776601683796,1.0586624145507812,0.046801335149469006
161,0,10,0,30,biased,1,11,approximate,0.09999999999999999,1.7667994499206543,0.016138470127414505
162,0,10,0,30,biased,1,11,approximate,0.2610157215682537,1.0242054462432861,0.013261982046508417
163,0,10,0,30,biased,1,11,approximate,0.6812920690579614,1.0179729461669922,0.008511431299804218
164,0,10,0,30,biased,1,11,approximate,1.7782794100389228,1.093163251876831,0.003909651298334992
165,0,10,0,30,biased,1,11,approximate,4.641588833612779,1.1245169639587402,0.00447269703664749
166,0,10,0,30,biased,1,11,approximate,12.115276586285889,1.1244208812713623,0.008808954388768834
167,0,10,0,30,biased,1,11,approximate,31.622776601683796,1.0937168598175049,0.01876404789733279
168,0,10,0,30,biased,2,12,ladmap,0.09999999999999999,1.8765175342559814,0.013069498953247417
169,0,10,0,30,biased,2,12,ladmap,0.2610157215682537,0.8096590042114258,0.008022093827697255
170,0,10,0,30,biased,2,12,ladmap,0.6812920690579614,0.6513500213623047,0.0034664355267573087
171,0,10,0,30,biased,2,12,ladmap,1.7782794100389228,0.7618317604064941,0.004719797805174467
172,0,10,0,30,biased,2,12,ladmap,4.641588833612779,0.6666991710662842,0.009764530678048871
173,0,10,0,30,biased,2,12,ladmap,12.115276586285889,0.8191483020782471,0.020534649875026102
174,0,10,0,30,biased,2,12,ladmap,31.622776601683796,1.0421805381774902,0.04606601214995552
175,0,10,0,30,biased,2,12,approximate,0.09999999999999999,1.4514665603637695,0.01660212009990922
176,0,10,0,30,biased,2,12,approximate,0.2610157215682537,0.9919402599334717,0.01380092827994447
177,0,10,0,30,biased,2,12,approximate,0.6812920690579614,0.9073271751403809,0.008968977241278542
178,0,10,0,30,biased,2,12,approximate,1.7782794100389228,1.0072975158691406,0.003929067773878585
179,0,10,0,30,biased,2,12,approximate,4.641588833612779,0.882148265838623,0.004297765288923448
180,0,10,0,30,biased,2,12,approximate,12.115276586285889,1.1268854141235352,0.00866985260742265
181,0,10,0,30,biased,2,12,approximate,31.622776601683796,1.3200170993804932,0.018839062991124887
182,0,10,0,30,biased,3,13,ladmap,0.09999999999999999,1.8446502685546875,0.01310315733887361
183,0,10,0,30,biased,3,13,ladmap,0.2610157215682537,0.6759829521179199,0.008164270677698338
184,0,10,0,30,biased,3,13,ladmap,0.6812920690579614,0.6115977764129639,0.0032680359036140055
185,0,10,0,30,biased,3,13,ladmap,1.7782794100389228,0.6465017795562744,0.004342263732411458
186,0,10,0,30,biased,3,13,ladmap,4.641588833612779,0.7571704387664795,0.009786301944094355
187,0,10,0,30,biased,3,13,ladmap,12.115276586285889,0.6035912036895752,0.021092061183454816
188,0,10,0,30,biased,3,13,ladmap,31.622776601683796,0.8592374324798584,0.04689520253463836
189,0,10,0,30,biased,3,13,approximate,0.09999999999999999,1.5114173889160156,0.016642024558977286
190,0,10,0,30,biased,3,13,approximate,0.2610157215682537,1.0344531536102295,0.013785420773266308
191,0,10,0,30,biased,3,13,approximate,0.6812920690579614,1.130847692489624,0.00891974390004952
192,0,10,0,30,biased,3,13,approximate,1.7782794100389228,1.0328803062438965,0.0036792959501464042
193,0,10,0,30,biased,3,13,approximate,4.641588833612779,0.8519737720489502,0.0038665753723303546
194,0,10,0,30,biased,3,13,approximate,12.115276586285889,0.8579635620117188,0.008813919598114731
195,0,10,0,30,biased,3,13,approximate,31.622776601683796,0.9051358699798584,0.019536925629212484
196,0,10,0,30,biased,4,14,ladmap,0.09999999999999999,1.9284052848815918,0.012888710847628512
197,0,10,0,30,biased,4,14,ladmap,0.2610157215682537,0.8419952392578125,0.007979509143714581
198,0,10,0,30,biased,4,14,ladmap,0.6812920690579614,0.6458935737609863,0.0033098459631372623
199,0,10,0,30,biased,4,14,ladmap,1.7782794100389228,0.7927451133728027,0.0047139583084457835
200,0,10,0,30,biased,4,14,ladmap,4.641588833612779,0.8019576072692871,0.009833279937067244
201,0,10,0,30,biased,4,14,ladmap,12.115276586285889,1.0061078071594238,0.021336356318729197
202,0,10,0,30,biased,4,14,ladmap,31.622776601683796,0.8870053291320801,0.04729250281849716
203,0,10,0,30,biased,4,14,approximate,0.09999999999999999,1.5831403732299805,0.016578088349504527
204,0,10,0,30,biased,4,14,approximate,0.2610157215682537,1.013690710067749,0.01362384317570749
205,0,10,0,30,biased,4,14,approximate,0.6812920690579614,0.9892759323120117,0.008747999911359976
206,0,10,0,30,biased,4,14,approximate,1.7782794100389228,1.1427347660064697,0.003702971274832334
207,0,10,0,30,biased,4,14,approximate,4.641588833612779,1.051590919494629,0.004249434609201373
208,0,10,0,30,biased,4,14,approximate,12.115276586285889,1.038498878479004,0.008778261324865862
209,0,10,0,30,biased,4,14,approximate,31.622776601683796,1.1259043216705322,0.019091432035125536
210,0,10,0,30,unbiased,0,15,ladmap,0.09999999999999999,1.8576533794403076,0.012663032885557495
211,0,10,0,30,unbiased,0,15,ladmap,0.2610157215682537,0.8581607341766357,0.007818624692062077
212,0,10,0,30,unbiased,0,15,ladmap,0.6812920690579614,0.6337418556213379,0.0035891311776887953
213,0,10,0,30,unbiased,0,15,ladmap,1.7782794100389228,0.8157639503479004,0.005203387907488255
214,0,10,0,30,unbiased,0,15,ladmap,4.641588833612779,0.720189094543457,0.010305921501249
215,0,10,0,30,unbiased,0,15,ladmap,12.115276586285889,0.6149377822875977,0.020854539486897923
216,0,10,0,30,unbiased,0,15,ladmap,31.622776601683796,0.870720624923706,0.046650433445375075
217,0,10,0,30,unbiased,0,15,approximate,0.09999999999999999,1.5606703758239746,0.016152705172780123
218,0,10,0,30,unbiased,0,15,approximate,0.2610157215682537,1.0405066013336182,0.013395694906618995
219,0,10,0,30,unbiased,0,15,approximate,0.6812920690579614,1.052915096282959,0.008725891948102606
220,0,10,0,30,unbiased,0,15,approximate,1.7782794100389228,0.9851903915405273,0.0039615058656499716
221,0,10,0,30,unbiased,0,15,approximate,4.641588833612779,0.9734456539154053,0.004586664895218908
222,0,10,0,30,unbiased,0,15,approximate,12.115276586285889,1.1402032375335693,0.009163274341827234
223,0,10,0,30,unbiased,0,15,approximate,31.622776601683796,1.0195276737213135,0.019093555168175572
224,0,10,0,30,unbiased,1,16,ladmap,0.09999999999999999,1.9269320964813232,0.012774347825319264
225,0,10,0,30,unbiased,1,16,ladmap,0.2610157215682537,0.7971346378326416,0.007890720128910959
226,0,10,0,30,unbiased,1,16,ladmap,0.6812920690579614,0.7696704864501953,0.0035005256352038513
227,0,10,0,30,unbiased,1,16,ladmap,1.7782794100389228,0.8082358837127686,0.004617145181538652
228,0,10,0,30,unbiased,1,16,ladmap,4.641588833612779,0.8544445037841797,0.009687319629677085
229,0,10,0,30,unbiased,1,16,ladmap,12.115276586285889,0.6909735202789307,0.02072056390955911
230,0,10,0,30,unbiased,1,16,ladmap,31.622776601683796,0.9459242820739746,0.046760504937995384
231,0,10,0,30,unbiased,1,16,approximate,0.09999999999999999,1.763927936553955,0.016434404557934112
232,0,10,0,30,unbiased,1,16,approximate,0.2610157215682537,1.0260767936706543,0.013517077192953498
233,0,10,0,30,unbiased,1,16,approximate,0.6812920690579614,1.1223433017730713,0.008628531114411194
234,0,10,0,30,unbiased,1,16,approximate,1.7782794100389228,1.1042063236236572,0.0038207771499372068
235,0,10,0,30,unbiased,1,16,approximate,4.641588833612779,1.1561949253082275,0.004232677419392988
236,0,10,0,30,unbiased,1,16,approximate,12.115276586285889,1.0556907653808594,0.008538116277197728
237,0,10,0,30,unbiased,1,16,approximate,31.622776601683796,1.0441038608551025,0.019241342784929505
238,0,10,0,30,unbiased,2,17,ladmap,0.09999999999999999,2.0678727626800537,0.013128417975513819
239,0,10,0,30,unbiased,2,17,ladmap,0.2610157215682537,0.8438656330108643,0.00819308149590901
240,0,10,0,30,unbiased,2,17,ladmap,0.6812920690579614,0.6569645404815674,0.0038023565066855006
241,0,10,0,30,unbiased,2,17,ladmap,1.7782794100389228,0.6975760459899902,0.004648452060633755
242,0,10,0,30,unbiased,2,17,ladmap,4.641588833612779,0.8334493637084961,0.010005186404561158
243,0,10,0,30,unbiased,2,17,ladmap,12.115276586285889,0.8067667484283447,0.021365616302904553
244,0,10,0,30,unbiased,2,17,ladmap,31.622776601683796,1.020914077758789,0.047321815989480306
245,0,10,0,30,unbiased,2,17,approximate,0.09999999999999999,1.8061928749084473,0.016552421674209068
246,0,10,0,30,unbiased,2,17,approximate,0.2610157215682537,1.0741548538208008,0.013785132125817952
247,0,10,0,30,unbiased,2,17,approximate,0.6812920690579614,1.1475224494934082,0.009051891268393454
248,0,10,0,30,unbiased,2,17,approximate,1.7782794100389228,1.0288925170898438,0.00422281518779247
249,0,10,0,30,unbiased,2,17,approximate,4.641588833612779,1.0358104705810547,0.004223080405050882
250,0,10,0,30,unbiased,2,17,approximate,12.115276586285889,0.9984538555145264,0.008762194495043606
251,0,10,0,30,unbiased,2,17,approximate,31.622776601683796,1.033867359161377,0.019361858615770316
252,0,10,0,30,unbiased,3,18,ladmap,0.09999999999999999,1.9760468006134033,0.012739068736455333
253,0,10,0,30,unbiased,3,18,ladmap,0.2610157215682537,0.8337366580963135,0.007765294717336668
254,0,10,0,30,unbiased,3,18,ladmap,0.6812920690579614,0.6511907577514648,0.003267243961584458
255,0,10,0,30,unbiased,3,18,ladmap,1.7782794100389228,0.8693768978118896,0.004363533938479329
256,0,10,0,30,unbiased,3,18,ladmap,4.641588833612779,0.7259933948516846,0.009479267725570506
257,0,10,0,30,unbiased,3,18,ladmap,12.115276586285889,0.8142271041870117,0.021221232798925942
258,0,10,0,30,unbiased,3,18,ladmap,31.622776601683796,1.072396993637085,0.04743411842985765
259,0,10,0,30,unbiased,3,18,approximate,0.09999999999999999,1.5555322170257568,0.016374289301386347
260,0,10,0,30,unbiased,3,18,approximate,0.2610157215682537,1.0211398601531982,0.01352676564722351
261,0,10,0,30,unbiased,3,18,approximate,0.6812920690579614,1.0727849006652832,0.008729052911468528
262,0,10,0,30,unbiased,3,18,approximate,1.7782794100389228,1.0525763034820557,0.003651848625932305
263,0,10,0,30,unbiased,3,18,approximate,4.641588833612779,1.1564838886260986,0.003898690265458966
264,0,10,0,30,unbiased,3,18,approximate,12.115276586285889,0.8509345054626465,0.008261888144325866
265,0,10,0,30,unbiased,3,18,approximate,31.622776601683796,0.8907153606414795,0.018759054921708693
266,0,10,0,30,unbiased,4,19,ladmap,0.09999999999999999,1.9194607734680176,0.012933232308776743
267,0,10,0,30,unbiased,4,19,ladmap,0.2610157215682537,0.8154113292694092,0.007925014587500882
268,0,10,0,30,unbiased,4,19,ladmap,0.6812920690579614,0.6448178291320801,0.0034447916418355257
269,0,10,0,30,unbiased,4,19,ladmap,1.7782794100389228,0.8018393516540527,0.004579000793072731
270,0,10,0,30,unbiased,4,19,ladmap,4.641588833612779,0.77561354637146,0.009534528298866352
271,0,10,0,30,unbiased,4,19,ladmap,12.115276586285889,0.6249616146087646,0.020954048924625997
272,0,10,0,30,unbiased,4,19,ladmap,31.622776601683796,1.052368402481079,0.04704853135286327
273,0,10,0,30,unbiased,4,19,approximate,0.09999999999999999,1.8374793529510498,0.016448237385859772
274,0,10,0,30,unbiased,4,19,approximate,0.2610157215682537,1.0456593036651611,0.013624056941468267
275,0,10,0,30,unbiased,4,19,approximate,0.6812920690579614,0.8954629898071289,0.008800756647512465
276,0,10,0,30,unbiased,4,19,approximate,1.7782794100389228,0.9309771060943604,0.003791927787439522
277,0,10,0,30,unbiased,4,19,approximate,4.641588833612779,1.0462045669555664,0.004131795780929145
278,0,10,0,30,unbiased,4,19,approximate,12.115276586285889,1.0214836597442627,0.008355616855411599
279,0,10,0,30,unbiased,4,19,approximate,31.622776601683796,1.0301907062530518,0.019015715247694506
280,0,10,0,100,biased,0,20,ladmap,0.09999999999999999,3.2239086627960205,0.005673464664439275
281,0,10,0,100,biased,0,20,ladmap,0.2610157215682537,1.1300795078277588,0.0027948841589749006
282,0,10,0,100,biased,0,20,ladmap,0.6812920690579614,1.2570905685424805,0.002158946606739492
